,Unnamed: 0,anime_id,title,type,source,episodes,airing,rating,score,rank,watched_by,members,favorites,producer,licensor,studio,genre,duration_min,aired_start,aired_end
832,832,36902,Mahou Shoujo Ore,TV,Web manga,12,True,PG-13 - Teens 13 or older,6.86,4076.0,1777,40127,62,"Genco, Crunchyroll SC Anime Fund",,Pierrot Plus,"Fantasy, Magic, Comedy",23,2018-04-02,2018-05-12
833,833,16918,Gin no Saji,TV,Manga,11,False,PG-13 - Teens 13 or older,8.16,358.0,506,158741,1768,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",Aniplex of America,A-1 Pictures,"Comedy, School, Shounen, Slice of Life",23,2013-07-12,2013-09-20
834,834,33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,OVA,Novel,8,False,R - 17+ (violence & profanity),7.92,659.0,1649,44763,290,"Aniplex, Kodansha",,Shaft,"Action, Mystery, Supernatural, Drama",30,2016-10-26,2017-09-27
835,835,31552,Durarara!!x2 Ten: Onoroke Chakapoko,Special,Light novel,1,False,R - 17+ (violence & profanity),7.65,1216.0,2269,26586,28,,Aniplex of America,Shuka,"Action, Mystery, Supernatural",24,2016-01-27,2016-01-27
836,836,34712,Kujira no Kora wa Sajou ni Utau,TV,Manga,12,False,PG-13 - Teens 13 or older,7.34,2242.0,1024,82292,305,"Bandai Visual, Lantis, Magic Capsule, Hakuhodo DY Music &amp; Pictures, Akita Shoten, Sony PCL, Contents Seed",,J.C.Staff,"Drama, Fantasy, Mystery, Sci-Fi, Shoujo",23,2017-10-08,2017-12-24
837,837,1192,Kakurenbo,Movie,Original,1,False,PG-13 - Teens 13 or older,6.92,3840.0,2261,26831,95,Shuuhei Morita,,Yamato Works,"Horror, Psychological, Supernatural",25,2004-09-01,2004-09-01
838,838,35376,Himouto! Umaru-chan R,TV,Manga,12,False,PG-13 - Teens 13 or older,7.49,1666.0,937,90603,305,"AT-X, Flex Comix, TOHO animation, Good Smile Company, Shueisha, bilibili, BS11, Jinnan Studio, RAY",Sentai Filmworks,Doga Kobo,"Comedy, School, Seinen, Slice of Life",23,2017-10-08,2017-12-24
839,839,33486,Boku no Hero Academia 2nd Season,TV,Manga,25,False,PG-13 - Teens 13 or older,8.76,35.0,57,583016,11671,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Funimation,Bones,"Action, Comedy, Super Power, School, Shounen",23,2017-04-01,2017-09-30
840,840,5332,Toshokan Sensou: Koi no Shougai,Special,Novel,1,False,PG-13 - Teens 13 or older,7.44,1876.0,4165,7435,5,,,Production I.G,"Action, Military, Comedy, Drama, Romance",24,2008-10-01,2008-10-01
841,841,463,One Piece Movie 5: Norowareta Seiken,Movie,Manga,1,False,PG-13 - Teens 13 or older,7.39,2078.0,1697,43143,22,,,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",95,2004-03-06,2004-03-06
842,842,267,Gungrave,TV,Game,26,False,R - 17+ (violence & profanity),7.94,629.0,726,118226,1945,Tohokushinsha Film Corporation,"Funimation, Geneon Entertainment USA",Madhouse,"Action, Drama, Sci-Fi, Seinen, Super Power",25,2003-10-07,2004-03-30
843,843,981,Ichigo 100% OVA,OVA,Manga,4,False,PG-13 - Teens 13 or older,7.0,3568.0,2574,21424,15,,,Madhouse,"Comedy, Ecchi, Harem, Romance, School, Shounen",29,2005-06-20,2005-10-31
844,844,185,Initial D First Stage,TV,Manga,26,False,PG-13 - Teens 13 or older,8.28,256.0,745,115355,3395,"OB Planning, Fuji TV","Funimation, TOKYOPOP","Studio Gallop, Studio Comet","Action, Cars, Drama, Seinen, Sports",25,1998-04-19,1998-12-06
845,845,758,RahXephon: Pluralitas Concentio,Movie,Original,1,False,PG-13 - Teens 13 or older,7.12,3139.0,3455,11623,17,"Media Factory, Shochiku, Asatsu DK, Sakura Create",ADV Films,Bones,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",116,2003-04-19,2003-04-19
846,846,4280,Kara no Kyoukai 4: Garan no Dou,Movie,Light novel,1,False,R - 17+ (violence & profanity),8.0,553.0,657,128075,221,Notes,Aniplex of America,ufotable,"Action, Mystery, Supernatural, Thriller",46,2008-05-24,2008-05-24
847,847,8424,MM!,TV,Light novel,12,False,PG-13 - Teens 13 or older,7.29,2465.0,503,159562,639,"Lantis, Media Factory, AT-X",Sentai Filmworks,Xebec,"Harem, Comedy, Ecchi, School",23,2010-10-02,2010-12-18
848,848,1889,Higurashi no Naku Koro ni Kai,TV,Visual novel,24,False,R - 17+ (violence & profanity),8.35,193.0,251,271169,5221,"Geneon Universal Entertainment, Frontier Works, Sotsu, Movic",Sentai Filmworks,Studio Deen,"Mystery, Psychological, Supernatural, Thriller",24,2007-07-06,2007-12-18
849,849,15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Movie,Original,1,False,R - 17+ (violence & profanity),7.49,1659.0,1288,63103,79,"Bandai Visual, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners",Funimation,Sunrise,"Action, Mecha, Military",59,2015-05-02,2015-05-02
850,850,5957,Nyoro-n Churuya-san,ONA,4-koma manga,13,False,G - All Ages,6.61,5168.0,2436,23721,41,Kadokawa Shoten,"Funimation, Bandai Entertainment",Kyoto Animation,Comedy,2,2009-02-13,2009-05-08
851,851,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,Light novel,12,False,R+ - Mild Nudity,7.49,1677.0,193,313393,1876,"Frontier Works, Shogakukan Productions, Genco, Starchild Records, AT-X, KlockWorx",Funimation,J.C.Staff,"Comedy, Ecchi, School",23,2015-07-04,2015-09-19
852,852,1602,Soukou no Strain,TV,Original,13,False,R+ - Mild Nudity,7.13,3105.0,2890,16992,72,Happinet Pictures,Funimation,Studio Fantasia,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",24,2006-11-02,2007-02-15
853,853,6546,Pico: My Little Summer Story,OVA,Original,1,False,PG-13 - Teens 13 or older,5.07,,4231,7180,96,Sugar Boy,,Natural High,Yaoi,30,2007-11-11,2007-11-11
854,854,124,Fushigi Yuugi: Eikouden,OVA,Manga,4,False,PG-13 - Teens 13 or older,6.98,3636.0,3289,13110,65,,"Media Blasters, Geneon Entertainment USA",Studio Pierrot,"Adventure, Fantasy, Romance, Drama, Shoujo",30,2001-12-21,2002-06-25
855,855,1313,Digimon Adventure 02,TV,Original,50,False,PG - Children,7.35,2224.0,565,146652,672,"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,"Action, Adventure, Comedy, Drama, Fantasy, Kids",25,2000-04-02,2001-03-25
856,856,3750,Maria-sama ga Miteru 4th,TV,Light novel,13,False,PG-13 - Teens 13 or older,7.92,662.0,3203,13902,61,,Nozomi Entertainment,Studio Deen,"School, Shoujo, Shoujo Ai, Slice of Life",25,2009-01-03,2009-03-28
857,857,34542,Inuyashiki,TV,Manga,11,False,R - 17+ (violence & profanity),7.9,697.0,376,200657,1211,"Aniplex, Dentsu, Kodansha, Fuji TV, DMM pictures",,MAPPA,"Action, Drama, Psychological, Sci-Fi, Seinen",22,2017-10-13,2017-12-22
858,858,1458,Uchuu no Kishi Tekkaman,TV,Original,26,False,G - All Ages,6.39,6056.0,7371,1563,3,,,Tatsunoko Production,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",25,1975-07-02,1975-12-24
859,859,31646,3-gatsu no Lion,TV,Manga,22,False,PG-13 - Teens 13 or older,8.43,148.0,391,192932,3918,"Aniplex, Dentsu, NHK, Hakusensha, Asmik Ace Entertainment, Toy&#039;s Factory",Aniplex of America,Shaft,"Game, Slice of Life, Drama, Seinen",25,2016-10-08,2017-03-18
860,860,658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,TV,Manga,26,False,R - 17+ (violence & profanity),7.99,574.0,1331,61030,824,"VAP, Nippon Television Network",,Madhouse,"Game, Psychological, Thriller, Seinen",23,2005-10-05,2006-03-29
861,861,7592,Nurarihyon no Mago,TV,Manga,24,False,PG-13 - Teens 13 or older,7.75,997.0,497,161192,1088,"Yomiuri Telecasting, Yomiko Advertising, Pony Canyon, Toho, Shueisha, BS11, Hakuhodo DY Media Partners",Viz Media,Studio Deen,"Action, Demons, Shounen, Supernatural",24,2010-07-06,2010-12-21
862,862,14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,OVA,Light novel,1,False,R+ - Mild Nudity,7.2,2797.0,1084,76680,57,,Funimation,AIC Build,"Harem, Slice of Life, Comedy, Romance, School",24,2012-09-26,2012-09-26
863,863,138,Hunter x Hunter: Greed Island,OVA,Manga,8,False,PG-13 - Teens 13 or older,8.3,237.0,1126,73480,215,,,Nippon Animation,"Action, Adventure, Shounen, Super Power",22,2003-02-05,2003-04-16
864,864,1482,D.Gray-man,TV,Manga,103,False,PG-13 - Teens 13 or older,8.16,355.0,106,423475,12129,"TV Tokyo, Aniplex, Dentsu, Half H.P Studio, Sony Music Entertainment, Studio Jack",Funimation,TMS Entertainment,"Action, Adventure, Comedy, Super Power, Demons, Shounen",23,2006-10-03,2008-09-30
865,865,11917,Major: World Series,OVA,Manga,2,False,PG-13 - Teens 13 or older,8.46,127.0,2742,18911,71,,,SynergySP,"Comedy, Drama, Sports",28,2011-12-16,2012-01-18
866,866,35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,OVA,Manga,1,False,G - All Ages,8.13,395.0,2654,20351,502,NHK,,Madhouse,"Fantasy, Romance, Shoujo",26,2017-09-13,2017-09-13
867,867,872,Mahou Shoujo-tai Arusu,TV,Original,40,False,PG-13 - Teens 13 or older,7.19,2857.0,2665,20130,68,"Tohokushinsha Film Corporation, Beyond C.",Media Blasters,Studio 4°C,"Adventure, Comedy, Fantasy, Magic",9,2004-04-09,2005-03-04
868,868,4999,Asu no Yoichi!,TV,Manga,12,False,PG-13 - Teens 13 or older,6.95,3728.0,616,135433,310,"Lantis, TBS, Movic",Sentai Filmworks,AIC,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",24,2009-01-09,2009-03-27
869,869,412,Kore ga Watashi no Goshujinsama,TV,Manga,12,False,R+ - Mild Nudity,6.64,5019.0,1298,62471,130,"Geneon Universal Entertainment, TBS, DAX Production, Memory-Tech",Sentai Filmworks,"Gainax, Shaft","Comedy, Ecchi, Slice of Life",24,2005-04-07,2005-06-30
870,870,19653,Neppuu Kairiku Bushi Road,Special,Original,1,False,R - 17+ (violence & profanity),7.32,2350.0,2175,28591,111,"Bandai Visual, Nitroplus, Bushiroad, Orange, Bushiroad Music",,Kinema Citrus,"Action, Fantasy, Mecha, Sci-Fi",93,2014-12-31,2014-12-31
871,871,3927,Mobile Suit Gundam 00 Second Season,TV,Original,25,False,R - 17+ (violence & profanity),8.18,336.0,851,102403,1266,Mainichi Broadcasting System,Bandai Entertainment,Sunrise,"Action, Military, Sci-Fi, Space, Drama, Mecha",24,2008-10-05,2009-03-29
872,872,2389,Kagaku Ninja-tai Gatchaman,TV,Original,105,False,PG-13 - Teens 13 or older,7.06,3338.0,4532,6006,52,,"ADV Films, Sentai Filmworks",Tatsunoko Production,"Action, Adventure, Sci-Fi, Shounen",25,1972-10-01,1974-09-29
873,873,11499,Sankarea,TV,Manga,12,False,R+ - Mild Nudity,7.49,1673.0,205,305513,1530,"Lantis, Pony Canyon, TBS, Kodansha, BS-TBS",Funimation,Studio Deen,"Comedy, Horror, Supernatural, Romance, Ecchi, Shounen",24,2012-04-06,2012-06-29
874,874,558,Major S2,TV,Manga,26,False,PG-13 - Teens 13 or older,8.36,188.0,1778,39997,229,NHK,,Studio Hibari,"Comedy, Drama, Shounen, Sports",25,2005-12-10,2006-06-10
875,875,5355,Sengoku Basara,TV,Game,12,False,PG-13 - Teens 13 or older,7.51,1618.0,764,113297,1020,"Dentsu, Shochiku, Mainichi Broadcasting System, Movic, flying DOG",Funimation,Production I.G,"Action, Historical, Martial Arts, Samurai, Super Power",23,2009-04-02,2009-06-18
876,876,1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,TV,Visual novel,12,False,PG-13 - Teens 13 or older,6.89,3966.0,1918,35445,229,"Bandai Visual, Lantis, Movic",Media Blasters,Zexcs,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",24,2005-01-09,2005-03-27
877,877,19157,Youkai Watch,TV,Game,214,False,G - All Ages,7.24,2669.0,3487,11332,125,,Dentsu Entertainment USA,OLM,"Comedy, Demons, Kids, Supernatural",23,2014-01-08,2018-03-30
878,878,35076,Juuni Taisen,TV,Novel,12,False,R - 17+ (violence & profanity),6.71,4710.0,571,145539,316,"Sotsu, Mainichi Broadcasting System, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, Shueisha, BS11, GYAO!, A-Sketch",Funimation,Graphinica,Action,24,2017-10-03,2017-12-19
879,879,9055,Tamayura,OVA,Original,4,False,G - All Ages,7.19,2873.0,2189,28204,90,"Shochiku, TYO Animations, flying DOG, BIGLOBE, RAY",Nozomi Entertainment,Hal Film Maker,"Slice of Life, Comedy, Drama",18,2010-09-06,2010-12-06
880,880,10798,UN-GO,TV,Novel,11,False,R - 17+ (violence & profanity),7.49,1685.0,843,103054,559,"Dentsu, Fuji TV, Toho, Sony Music Entertainment, Fuji Pacific Music Publishing",Sentai Filmworks,Bones,"Mystery, Supernatural",24,2011-10-14,2011-12-23
881,881,7695,Pokemon Diamond & Pearl: Genei no Hasha Zoroark,Movie,Game,1,False,PG - Children,7.07,3314.0,2009,32642,27,"Viz Media, Studio Jack",The Pokemon Company International,OLM,"Action, Adventure, Fantasy, Kids",96,2010-07-10,2010-07-10
882,882,8479,Hetalia World Series,ONA,Web manga,48,False,PG-13 - Teens 13 or older,7.86,780.0,1082,76776,1099,Frontier Works,Funimation,Studio Deen,"Comedy, Historical, Parody",5,2010-03-26,2011-03-11
883,883,892,Dragon Ball Movie 3: Makafushigi Daibouken,Movie,Manga,1,False,PG-13 - Teens 13 or older,7.05,3364.0,2039,32030,16,,Funimation,Toei Animation,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",45,1988-07-09,1988-07-09
884,884,30321,Strike the Blood: Valkyria no Oukoku-hen,OVA,Light novel,2,False,R+ - Mild Nudity,7.41,1996.0,1622,45897,66,"Movic, Warner Bros., KlockWorx, ASCII Media Works, Hakuhodo DY Music &amp; Pictures",,"Barnum Studio, Silver Link., Connect","Action, Supernatural, Ecchi, Vampire, Fantasy, School, Shounen",23,2015-11-25,2015-12-23
885,885,73,Full Metal Panic! The Second Raid,TV,Light novel,13,False,R - 17+ (violence & profanity),8.03,514.0,415,184696,1244,"Kadokawa Shoten, Happinet Pictures","ADV Films, Funimation, Kadokawa Pictures USA",Kyoto Animation,"Action, Military, Mecha",24,2005-07-14,2005-10-20
886,886,3342,Mnemosyne: Mnemosyne no Musume-tachi,TV,Original,6,False,R+ - Mild Nudity,7.44,1856.0,709,120731,911,"VAP, Sotsu, Genco, AT-X, Showgate",Funimation,Xebec,"Action, Sci-Fi, Horror, Supernatural, Shoujo Ai",45,2008-02-04,2008-07-07
887,887,21569,Pokemon XY: Hakai no Mayu to Diancie,Movie,Game,1,False,PG - Children,6.67,4899.0,3177,14164,4,,The Pokemon Company International,OLM,"Adventure, Fantasy, Kids",66,2014-07-19,2014-07-19
888,888,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,TV,Light novel,10,False,PG-13 - Teens 13 or older,8.36,186.0,112,417656,4646,"Kadokawa Shoten, Nippon Columbia, KlockWorx, Sony Music Communications, Toranoana, 81 Produce, Kadokawa Media House",,Studio Deen,"Adventure, Comedy, Parody, Supernatural, Magic, Fantasy",23,2017-01-12,2017-03-16
889,889,2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,Movie,Light novel,1,False,R - 17+ (violence & profanity),7.79,901.0,2066,31267,21,,,Shaft,"Adventure, Drama, Fantasy",28,2007-04-21,2007-04-21
890,890,10934,Itsuka Tenma no Kuro Usagi OVA,OVA,Light novel,1,False,R - 17+ (violence & profanity),7.04,3409.0,2981,15934,3,,,Zexcs,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",24,2011-12-05,2011-12-05
891,891,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,Movie,Manga,1,False,PG-13 - Teens 13 or older,7.69,1125.0,1115,74404,110,Studio Take Off,Funimation,Toei Animation,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",55,1995-03-04,1995-03-04
892,892,36266,Mahou Shoujo Site,TV,Manga,12,True,R - 17+ (violence & profanity),6.47,5723.0,1404,56827,117,,,production doA,"Drama, Horror, Psychological, Supernatural",24,2018-04-07,
893,893,3958,Kannagi,TV,Manga,13,False,PG-13 - Teens 13 or older,7.39,2072.0,791,109171,320,"Aniplex, Sony Music Entertainment, Ichijinsha",Bandai Entertainment,"A-1 Pictures, Ordet","Comedy, School, Shounen, Supernatural",23,2008-10-04,2008-12-27
894,894,28957,Mushishi Zoku Shou: Suzu no Shizuku,Movie,Manga,1,False,PG-13 - Teens 13 or older,8.71,47.0,1432,55411,124,"Aniplex, Kodansha, Delfi Sound",,Artland,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",47,2015-05-16,2015-05-16
895,895,20,Naruto,TV,Manga,220,False,PG-13 - Teens 13 or older,7.88,745.0,10,980265,34468,"TV Tokyo, Aniplex, Shueisha",Viz Media,Studio Pierrot,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",23,2002-10-03,2007-02-08
896,896,2355,Devilman: Yochou Sirene-hen,OVA,Manga,1,False,R+ - Mild Nudity,7.09,3228.0,3652,10206,51,"Kodansha, Dynamic Planning",Manga Entertainment,Oh! Production,"Demons, Horror, Sci-Fi, Supernatural",56,1990-02-25,1990-02-25
897,897,867,Slayers Gorgeous,Movie,Light novel,1,False,PG-13 - Teens 13 or older,7.4,2046.0,3161,14243,10,Kadokawa Shoten,ADV Films,J.C.Staff,"Adventure, Comedy, Fantasy, Magic, Supernatural",60,1998-08-01,1998-08-01
898,898,68,Black Cat,TV,Manga,23,False,PG-13 - Teens 13 or older,7.49,1656.0,430,181812,1703,"GDH, Dentsu, TBS, Sotsu Music Publishing",Funimation,Gonzo,"Adventure, Comedy, Sci-Fi, Shounen, Super Power",24,2005-10-07,2006-03-31
899,899,3470,Special A,TV,Manga,24,False,PG-13 - Teens 13 or older,7.72,1071.0,339,217312,2782,Showgate,Sentai Filmworks,"Gonzo, AIC","Comedy, Romance, School, Shoujo",24,2008-04-07,2008-09-15
900,900,33071,Bungou Stray Dogs: Hitori Ayumu,OVA,Manga,1,False,PG-13 - Teens 13 or older,7.8,870.0,1958,34337,62,,,Bones,"Action, Mystery, Supernatural, Seinen",23,2017-08-04,2017-08-04
901,901,35073,Overlord II,TV,Light novel,13,False,R - 17+ (violence & profanity),8.01,547.0,314,229014,1548,"AT-X, Enterbrain, Grooove, Hakuhodo DY Music &amp; Pictures, NTT Plala, Kadokawa",Funimation,Madhouse,"Action, Adventure, Fantasy, Game, Magic, Supernatural",23,2018-01-09,2018-04-03
902,902,17247,Machine-Doll wa Kizutsukanai,TV,Light novel,12,False,R+ - Mild Nudity,7.32,2345.0,410,186805,560,"Genco, Media Factory, Kadokawa Shoten, Movic, AT-X, Showgate",Funimation,Lerche,"Action, Ecchi, Fantasy, School",23,2013-10-07,2013-12-23
903,903,250,Konjiki no Gash Bell!!,TV,Manga,150,False,PG-13 - Teens 13 or older,7.64,1252.0,1191,68543,818,"Yomiko Advertising, Fuji TV","Viz Media, Flatiron Film Company",Toei Animation,"Adventure, Comedy, Supernatural, Magic, Shounen",23,2003-04-06,2006-03-26
904,904,10162,Usagi Drop,TV,Manga,11,False,PG-13 - Teens 13 or older,8.52,97.0,256,267477,4705,"Fuji TV, Tohokushinsha Film Corporation, Sony Music Entertainment, Sakura Create, Fuji Pacific Music Publishing","NIS America, Inc.",Production I.G,"Josei, Slice of Life",22,2011-07-08,2011-09-16
905,905,28405,Ansatsu Kyoushitsu: Deai no Jikan,Special,Manga,1,False,PG-13 - Teens 13 or older,7.46,1752.0,1576,47837,75,,Funimation,Lerche,"Action, Comedy, School, Shounen",10,2014-11-09,2014-11-09
906,906,1844,Clamp Gakuen Tanteidan,TV,Manga,26,False,G - All Ages,7.01,3526.0,3831,9111,24,Bandai Visual,"Bandai Entertainment, Maiden Japan",Studio Pierrot,"Action, Mystery, Comedy, Shoujo",24,1997-05-03,1997-10-25
907,907,5030,Maria†Holic,TV,Manga,12,False,PG-13 - Teens 13 or older,7.13,3085.0,713,120362,463,"Frontier Works, Genco, Media Factory, AT-X, Omnibus Japan",Sentai Filmworks,Shaft,"Comedy, Parody, School, Shoujo Ai",24,2009-01-04,2009-03-22
908,908,18045,Koi to Senkyo to Chocolate: Koi Imouto!,Special,Visual novel,1,False,PG-13 - Teens 13 or older,7.0,3571.0,2677,19933,10,Aniplex,,AIC Build,"Drama, Romance, School",23,2013-03-27,2013-03-27
909,909,11073,Pokemon Introductory Recap,Movie,Game,1,False,PG - Children,6.69,4810.0,4406,6434,6,,"4Kids Entertainment, Warner Bros.",OLM,"Fantasy, Kids",2,1998-07-18,1998-07-18
910,910,15883,Fantasista Doll,TV,Original,12,False,PG-13 - Teens 13 or older,6.23,6643.0,2591,21191,17,"Amber Film Works, TOHO animation",Sentai Filmworks,"Hoods Entertainment, Production IMS","Sci-Fi, Magic, Fantasy",23,2013-07-07,2013-09-29
911,911,25015,Kyoukai no Kanata Movie 1: I&#039;ll Be Here - Kako-hen,Movie,Light novel,1,False,PG-13 - Teens 13 or older,7.81,860.0,1246,65382,146,Shochiku,Sentai Filmworks,Kyoto Animation,"Action, Supernatural, Fantasy",82,2015-03-14,2015-03-14
912,912,306,Abenobashi Mahou☆Shoutengai,TV,Original,13,False,R+ - Mild Nudity,7.35,2214.0,1398,57345,264,"Dentsu, Starchild Records, Imagica, Rakuonsha, King Records",ADV Films,"Gainax, Madhouse","Comedy, Parody, Ecchi, Fantasy",24,2002-04-04,2002-06-27
913,913,25681,Kamisama Hajimemashita◎,TV,Manga,12,False,PG-13 - Teens 13 or older,8.27,265.0,588,141639,1038,"Dentsu, Sotsu",Funimation,TMS Entertainment,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",23,2015-01-06,2015-03-31
914,914,13367,"Kono Naka ni Hitori, Imouto ga Iru!",TV,Light novel,12,False,R+ - Mild Nudity,6.78,4404.0,694,122133,179,"Lantis, TBS, DAX Production",Sentai Filmworks,Studio Gokumi,"Harem, Mystery, Comedy, Romance, Ecchi, School",24,2012-07-06,2012-09-28
915,915,659,Azumanga Daioh: Gekijou Tanpen,Special,4-koma manga,1,False,G - All Ages,7.09,3224.0,2061,31401,20,Kadokawa Shoten,ADV Films,J.C.Staff,"Comedy, School, Slice of Life",6,2001-12-25,2001-12-25
916,916,894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,Movie,Manga,1,False,PG-13 - Teens 13 or older,6.88,3987.0,1154,71222,41,,Funimation,Toei Animation,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",41,1989-07-15,1989-07-15
917,917,97,Last Exile,TV,Original,26,False,PG-13 - Teens 13 or older,7.9,699.0,689,122955,1668,"GDH, Victor Entertainment, TV Tokyo Music","Funimation, Geneon Entertainment USA",Gonzo,"Action, Sci-Fi, Adventure",24,2003-04-08,2003-09-30
918,918,2043,Cat&#039;s Eye,TV,Manga,73,False,PG-13 - Teens 13 or older,7.24,2639.0,3697,9868,42,,Nozomi Entertainment,Tokyo Movie Shinsha,"Action, Adventure, Comedy, Mystery, Romance",25,1983-07-11,1985-07-08
919,919,29027,Shinmai Maou no Testament OVA,OVA,Light novel,1,False,R+ - Mild Nudity,7.14,3059.0,1445,54880,60,,Funimation,Production IMS,"Action, Harem, Demons, Romance, Ecchi, Fantasy",25,2015-06-22,2015-06-22
